image_path,label,exists
./data/wheat-plant-diseases/data\train\Aphid\aphid_428.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_429.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_43.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_430.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_431.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_432.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_433.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_434.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_435.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_436.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_437.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_438.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_439.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_44.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_440.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_441.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_442.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_443.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_444.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_445.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_446.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_447.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_448.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_449.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_45.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_450.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_451.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_452.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_453.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_454.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_455.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_456.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_457.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_458.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_459.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_46.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_460.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_461.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_462.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_463.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_464.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_465.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_466.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_467.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_468.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_469.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_47.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_470.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_471.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_472.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_473.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_474.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_475.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_476.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_477.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_478.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_479.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_48.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_480.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_481.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_482.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_483.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_484.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_485.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_486.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_487.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_488.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_489.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_49.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_490.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_491.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_492.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_493.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_494.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_495.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_496.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_497.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_498.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_499.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_5.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_50.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_500.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_501.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_502.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_503.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_504.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_505.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_506.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_507.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_508.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_509.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_51.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_510.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_511.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_512.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_513.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_514.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_515.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_516.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_517.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_518.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_519.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_52.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_520.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_521.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_522.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_523.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_524.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_525.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_526.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_527.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_528.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_529.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_53.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_530.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_531.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_532.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_533.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_534.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_535.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_536.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_537.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_538.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_539.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_54.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_540.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_541.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_542.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_543.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_544.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_545.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_546.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_547.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_548.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_549.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_55.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_550.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_551.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_552.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_553.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_554.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_555.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_556.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_557.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_558.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_559.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_56.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_560.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_561.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_562.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_563.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_564.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_565.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_566.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_567.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_568.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_569.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_57.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_570.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_571.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_572.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_573.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_574.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_575.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_576.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_577.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_578.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_579.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_58.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_580.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_581.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_582.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_583.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_584.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_585.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_586.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_587.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_588.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_589.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_59.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_590.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_591.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_592.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_593.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_594.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_595.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_596.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_597.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_598.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_599.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_6.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_60.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_600.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_601.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_602.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_603.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_604.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_605.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_606.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_607.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_608.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_609.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_61.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_610.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_611.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_612.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_613.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_614.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_615.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_616.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_617.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_618.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_619.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_62.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_620.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_621.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_622.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_623.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_624.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_625.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_626.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_627.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_628.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_629.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_63.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_630.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_631.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_632.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_633.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_634.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_635.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_636.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_637.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_638.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_639.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_64.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_640.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_641.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_642.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_643.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_644.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_645.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_646.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_647.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_648.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_649.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_65.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_650.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_651.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_652.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_653.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_654.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_655.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_656.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_657.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_658.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_659.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_66.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_660.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_661.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_662.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_663.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_664.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_665.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_666.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_667.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_668.png,Aphid,True
./data/wheat-plant-diseases/data\train\Aphid\aphid_669.png,Aphid,True
